subject	tr	task	roi	beta	tval	zval
sub-16	0500	AA	hMT+ R	0.7093159246922813	5.636170076123829	5.5666324550564585
sub-16	0500	AA	V1 L	-0.3037714192452685	-2.3673387205995398	-2.3589792544877453
sub-16	0500	AA	V1 R	-0.15227759115693154	-1.7055817659070287	-1.7017873794491396
sub-16	0500	UA	hMT+ L	0.5097520177530631	3.3232641566047194	3.305760719326524
sub-16	0500	UA	hMT+ R	0.7878072121623726	5.719478900869292	5.646465451795838
sub-16	0500	UA	V1 L	0.1384610178398024	1.1737395780001194	1.1713197117549452
sub-16	0500	UA	V1 R	0.25971735725161793	2.2630021075248776	2.257173034155074
sub-16	0750	AA	hMT+ L			
sub-16	0750	AA	hMT+ R			
sub-16	0750	AA	V1 L			
sub-16	0750	AA	V1 R			
sub-16	0750	UA	hMT+ L	0.8292554107170561	5.910242072032671	5.790550082505764
sub-16	0750	UA	hMT+ R	0.9663210271685626	6.8478146207110635	6.645366395430641
sub-16	0750	UA	V1 L	0.17706851570694662	1.247048829592744	1.2437382109293023
sub-16	0750	UA	V1 R	0.33477164671668364	2.052232344103814	2.0456313014505714
sub-16	1000	AA	hMT+ L	0.8904420414203192	5.091391168892589	4.991409464204588
sub-16	1000	AA	hMT+ R	0.8476288937891255	5.043887002566925	4.946247726835544
sub-16	1000	AA	V1 L	0.38597191283594634	2.458771933704657	2.4437910806801697
sub-16	1000	AA	V1 R	0.6194819876469022	2.8051920865142272	2.782204172272747
sub-16	1000	UA	hMT+ L	1.1490921120763127	5.293166382741476	5.1760031664461765
sub-16	1000	UA	hMT+ R	1.056456813170606	6.608196213019611	6.374286471289592
sub-16	1000	UA	V1 L	0.2769223386320432	1.5160497192628513	1.5117621188188188
sub-16	1000	UA	V1 R	0.2854763431202149	1.53701506939458	1.5313203873717824
sub-16	2500	AA	hMT+ L	0.3637716785554687	1.6526960362703071	1.6364261578166994
sub-16	2500	AA	hMT+ R	0.3347287405110912	1.5782934805837248	1.5639761560725214
sub-16	2500	AA	V1 L	-0.43463201515882127	-1.7579354621400478	-1.733075046969769
sub-16	2500	AA	V1 R	-0.2978300419091266	-1.2542545566359165	-1.2465422459260938
sub-16	2500	UA	hMT+ L	0.8582812815513938	3.7311370651455813	3.5845580222340256
sub-16	2500	UA	hMT+ R	0.5862227854454969	3.1029091999161404	3.017922519823
sub-16	2500	UA	V1 L	0.11788889155296174	0.5645909017872877	0.5613823799078611
sub-16	2500	UA	V1 R	0.5342461416401038	1.879005803463963	1.8560491448135756
sub-21	0500	AA	hMT+ L	1.0611142382800294	11.720370251094426	11.124977709534457
sub-21	0500	AA	hMT+ R	1.3817165354028504	10.91945130475668	10.48042957801611
sub-21	0500	AA	V1 L	0.2862667753691394	3.426890198856897	3.405015650830732
sub-21	0500	AA	V1 R	0.47579438208161795	5.601766642923183	5.520361908775609
sub-21	0500	UA	hMT+ L	0.5742832008322953	4.544096089438724	4.484483343270086
sub-21	0500	UA	hMT+ R	0.7963605953527297	4.533946378195155	4.488620320507691
sub-21	0500	UA	V1 L	0.252374650991094	1.840891812755204	1.836753588156563
sub-21	0500	UA	V1 R	0.47831224730206573	3.921569733845087	3.897867329115433
sub-21	0750	AA	hMT+ L			
sub-21	0750	AA	hMT+ R			
sub-21	0750	AA	V1 L			
sub-21	0750	AA	V1 R			
sub-21	0750	UA	hMT+ L	0.7296035408226488	6.066449876520168	5.859873051601894
sub-21	0750	UA	hMT+ R	0.6981638382680994	4.293259238048801	4.232757990671399
sub-21	0750	UA	V1 L	0.060742514964879424	0.578615704061246	0.5775785806295064
sub-21	0750	UA	V1 R	0.1822924158443864	1.5843214717723064	1.5795760848218838
sub-21	1000	AA	hMT+ L	0.5347033100464821	3.59355458281539	3.5205124718048517
sub-21	1000	AA	hMT+ R	0.4472112912339896	2.462416350506158	2.442625242090992
sub-21	1000	AA	V1 L	0.08248440626856858	0.5315351089899576	0.5305778486735417
sub-21	1000	AA	V1 R	0.22956942694622046	1.6305715728828123	1.6257059281465727
sub-21	1000	UA	hMT+ L	0.48751304640347076	4.364548030117897	4.27916955604035
sub-21	1000	UA	hMT+ R	0.8835251823177998	5.430171917396844	5.289705583371081
sub-21	1000	UA	V1 L	0.22880059472773723	1.7490785222620626	1.7419693799191747
sub-21	1000	UA	V1 R	0.5588033304614017	4.473086273316489	4.401452586619571
sub-21	2500	AA	hMT+ L	0.86671800889216	4.925158390704653	4.631958113232041
sub-21	2500	AA	hMT+ R	0.6692608638265798	3.072426959201949	2.949286479496403
sub-21	2500	AA	V1 L	0.2992907668549921	1.8855622516982602	1.8616642150023743
sub-21	2500	AA	V1 R	0.4422321027507641	3.3212415526503682	3.2283750147963044
sub-21	2500	UA	hMT+ L	0.5380688627422819	3.3253568224685677	3.124743381203467
sub-21	2500	UA	hMT+ R	0.28155959784020723	1.40912806338095	1.365336276040996
sub-21	2500	UA	V1 L	0.05313965785374846	0.22493603335167014	0.2238036591896225
sub-21	2500	UA	V1 R	0.3153952271479466	1.8864852341420024	1.863188483822766
sub-22	0500	AA	hMT+ L	1.0072567110918522	11.05636747175169	10.573902624616847
sub-22	0500	AA	hMT+ R	0.7480356683479549	7.876454580168627	7.662084640868741
sub-22	0500	AA	V1 L	0.39069630640198894	3.5686220547188507	3.5480915247673246
sub-22	0500	AA	V1 R	0.22504607097491847	2.5714588960524494	2.5574512811742647
sub-22	0500	UA	hMT+ L	0.9649897162177639	11.928874923196751	11.330679540587305
sub-22	0500	UA	hMT+ R	0.5462063906421674	6.31816056090621	6.149491597330366
sub-22	0500	UA	V1 L	0.3983391888550252	4.3460079300579775	4.294929107208289
sub-22	0500	UA	V1 R	0.2903410179329992	4.266627838301709	4.221282867338969
sub-22	0750	AA	hMT+ L			
sub-22	0750	AA	hMT+ R			
sub-22	0750	AA	V1 L			
sub-22	0750	AA	V1 R			
sub-22	0750	UA	hMT+ L	0.6727339428546697	6.1918544841220475	6.0176084159040935
sub-22	0750	UA	hMT+ R	0.35336188463780577	2.5300712534028476	2.4711568405849267
sub-22	0750	UA	V1 L	0.1777186409386081	1.431022320204625	1.425960612519042
sub-22	0750	UA	V1 R	0.23900078097069713	2.2203648165088152	2.209033833639261
sub-22	1000	AA	hMT+ L	0.7340106684500969	6.2853149982435585	6.08135246434068
sub-22	1000	AA	hMT+ R	0.43440929580286347	3.6901673962099153	3.6074223632144298
sub-22	1000	AA	V1 L	0.3459606305543705	2.4124730974528146	2.3950975402624075
sub-22	1000	AA	V1 R	0.31950183257997183	3.206829387064324	3.1750494530174604
sub-22	1000	UA	hMT+ L	0.8713368419614727	8.141531398397166	7.698682836697299
sub-22	1000	UA	hMT+ R	0.5112516365023702	4.292392774994521	4.160727137775818
sub-22	1000	UA	V1 L	0.21298983810013022	1.6609152251133403	1.6484654160301704
sub-22	1000	UA	V1 R	0.17688664693167455	1.7998656551251255	1.7872260189458606
sub-22	2500	AA	hMT+ L	0.6257074481733951	2.8948565516556237	2.8130157171152357
sub-22	2500	AA	hMT+ R	0.2578598884280005	1.030816282423205	1.0172952318001667
sub-22	2500	AA	V1 L	0.5501769174103746	1.750596177497232	1.7349591613541608
sub-22	2500	AA	V1 R	0.03170235760858238	0.10904339695816848	0.10836523292761137
sub-22	2500	UA	hMT+ L	0.7066195783903058	3.015820320595431	2.9124969991935674
sub-22	2500	UA	hMT+ R	0.5041035035947773	2.3612019106322766	2.3153532453909382
sub-22	2500	UA	V1 L	-0.09949578724924807	-0.3042249810569637	-0.30279163780278767
sub-22	2500	UA	V1 R	0.09079351740056535	0.3577185991782565	0.3566859645736585
sub-23	0500	AA	hMT+ L	1.3294712026066298	5.6561826960764945	5.583862982791539
sub-23	0500	AA	hMT+ R	0.9837403453683413	4.953041536076671	4.906695819872515
sub-23	0500	AA	V1 L	0.6790542143731106	3.6697593587360275	3.651018328085013
sub-23	0500	AA	V1 R	0.6145242875826444	3.725841737225932	3.70632763749082
sub-23	0500	UA	hMT+ L	0.6253970842032521	2.6356613583675794	2.623110251758282
sub-23	0500	UA	hMT+ R	0.5134537694574989	2.7447028056736333	2.7357834029723276
sub-23	0500	UA	V1 L	-0.08910838626287648	-0.6086417000279734	-0.6082051520897545
sub-23	0500	UA	V1 R	-0.020719803461141707	-0.14123202535048093	-0.1410361063070443
sub-23	0750	AA	hMT+ L			
sub-23	0750	AA	hMT+ R			
sub-23	0750	AA	V1 L			
sub-23	0750	AA	V1 R			
sub-23	0750	UA	hMT+ L	0.9050965365154119	3.31221144753775	3.2817453253876043
sub-23	0750	UA	hMT+ R	0.5923666629488654	3.055354877814267	3.0367512296510775
sub-23	0750	UA	V1 L	0.1591678974485759	0.7712587031805901	0.770078641678386
sub-23	0750	UA	V1 R	0.1425650476318461	0.9586110246655445	0.9572943219571953
sub-23	1000	AA	hMT+ L	1.5819526787891403	5.888447444366316	5.6879115262573
sub-23	1000	AA	hMT+ R	1.0920766193381903	5.236374350827692	5.1140226322739775
sub-23	1000	AA	V1 L	0.41074961335323634	2.097371299529782	2.08733235705768
sub-23	1000	AA	V1 R	0.4291275344031443	2.8576588676637416	2.8368518385022665
sub-23	1000	UA	hMT+ L	1.0973799586455466	3.77136639185028	3.6976106024821545
sub-23	1000	UA	hMT+ R	0.962553320087556	4.4316732435832344	4.34963326932499
sub-23	1000	UA	V1 L	0.39171723779905515	1.80605731432296	1.7991564991364697
sub-23	1000	UA	V1 R	0.43250574956806137	2.5941006551513626	2.577286318078563
sub-23	2500	AA	hMT+ L	1.6793965188507516	4.288122073657825	4.057685050041817
sub-23	2500	AA	hMT+ R	0.8908233731502714	2.560646388798242	2.4982324755701106
sub-23	2500	AA	V1 L	0.5804151192865934	1.8649263793834283	1.8441016298810597
sub-23	2500	AA	V1 R	0.2223604433734944	0.8403632594093587	0.8356432333779803
sub-23	2500	UA	hMT+ L	0.5999490936186751	1.981134540533891	1.9104962820090514
sub-23	2500	UA	hMT+ R	0.7413268212713364	2.9887681347130712	2.8885348265877306
sub-23	2500	UA	V1 L	0.38771306901251423	1.6958743827180645	1.6769860746515548
sub-23	2500	UA	V1 R	0.3835904241905496	2.1713076578586428	2.139211897006519
